Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Central African Republic,CAF,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,24142239.5,28420020.5,36809736.2,56151760.7,68570794,79160192.1,94577875.7,131960067.2,142360554.6,157822458.1,194665446.9,233383987.6,253472380.5,257907897.6,263621787.4,343526726.1,461863128.5,617836345.5,668836055.3,693537146.4,698505035.4,794180184,813886188.5,875128942.6,888050750.8,945983160.3,932746933.3,882958613.1,918825268.8,924194362.5,869008795.3,834810718.1,1068420600.7,1049087826,1101576591.6,1043682987.1,1047458554.1,1027670389.6,996791752.1,549290216,655032073.2,620505554.4,626782829,650766057,712774619.5,740289908.2,743898467.8,772718360,835250129.2,867729783.4,907746512.3,1111435661.5,1045511289.2,1083496566.5,1045905200.4,..
Central African Republic,CAF,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,2.0408,6.1913,5.0628,6.1355,2.8849,3.9693,0.972,3.8529,1.863,0.75,0.6126,3.1672,3.6642,1.7002,2.1273,3.5566,2.2731,4.0207,0.919,1.072,1.0341,3.3933,1.8845,0.7438,0,0.75,1,0,0,0,0.75,0.75,0,0,0,0,0,1,1.75,0,0.4224,0.7665,0.9736,1,0.8584,0.6663,0,0.75,1,1,0,0,1,0,0,..
Chad,TCD,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,35194310.6,46987777.5,36535574.4,47949602.6,76033230.3,143033649.6,155883421.2,206649548,280957463.7,308437524.2,284235851.4,259160026.3,220537735.7,219447718.7,193968687.4,216488390.3,263170300.2,347956438.9,395720698.4,398671140,514179006.1,616560585.1,641682750.2,692281243.3,784041894.7,841874677.3,946588238.7,956913401.4,1029974192.7,1109216581,1098901268.9,1095686160.4,1276030379,1539458240.8,1652259152.8,1629648503.1,1757292382.6,1848758227.2,1802466708.4,1874375774.9,2157556371.3,2331370125.4,2346572489,2910578276.1,3724337229.9,2798645241.3,2857894668.9,3131541325.8,3178231952.9,3213862269.3,3487524895.9,3584972747.9,3269658175.5,3191737796.4,3348359914.3,..
Chad,TCD,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,5.6834,4.3775,1.1959,3.876,0.9074,3.7611,2.5502,5.3441,4.9714,0,0,1.562,0,3.5125,2.2792,4.5606,0.9125,1.5069,0.9098,1.1106,1.7658,0.785,0.8608,0.9725,0.955,0.9675,0.9012,0.8389,2.3357,1.2108,0.7442,2.2231,0.6529,0.9175,1.1066,1.5706,0,1.3396,0.6088,2.658,5.0823,2.4579,2.5651,6.4631,2.4808,3.7386,1.9721,3.2807,1.1327,1.7808,2.653,6.5041,0.5946,1,1.0944,..
China,CHN,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,5798013609.4,8359968254.8,9611696896,12088935352.5,16699215995.6,23719315917.2,35339526722.2,42438957562.4,44932469163.1,55301409898.8,60259186451.5,72538895534.7,86092752669.9,100667359411.3,118314843047,129037039407.6,146904623209.9,144214433291.8,148825573986.7,145906872763.7,184315443994.2,185465746540.1,207180503978.3,247359209017.2,285857036926.9,326419519861.6,377749152515.9,386423097229.7,454495613318.6,742737476056.6,1054209569422.7,1148164368937.8,1480476659937.3,1778380562695.9,1333768986063.5,1413904270462.7,1710819944231.6,1961562462976.8,2114161989828.3,2326232537961.7,2724353650084.8,2530502272052.6,2447537483872.8,2419835436491.8,..
China,CHN,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,7.9201,6.8358,7.5238,7.2463,7.4455,6.4431,6.6056,7.1993,7.3092,7.4822,6.0321,6.232,5.4508,5.497,6.507,6.6188,6.4762,5.747,5.6598,6.2217,5.4822,4.3776,2.7547,3.5385,4.2803,4.7656,4.3092,3.8224,2.8714,2.012,4.7905,3.8883,2.1125,4.443,4.3576,2.6465,3.1903,5.024,4.5897,4.7867,4.7934,3.5148,4.6247,4.9766,..
Colombia,COL,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2337070268.9,2635933295.3,2964726928.6,3326835665.2,3515017082.7,3934674960.3,4123797359.3,5232469210.6,5286643740.9,6056966897.1,7135607164.5,8925377457.4,10519983135.4,11639494606.6,12274130804.8,14474612765.2,15583214225.9,17237208187.3,17214277533.7,17075305862.5,17411174140.2,17383347947.8,17560822308.2,19227912007.6,22219527944.1,25347081126.7,29206623223.1,32277648233.6,33420800455.2,34845494450.5,34329248550.6,36614196486.3,33581481521.5,37324166936.2,38237909040.2,37497341480,38621303304.6,44323265169.8,47039916554.3,53678222227.4,64432098617.3,76162726605.4,79252462685.4,92652963348.3,104660028439.7,113419683932.3,120886231723.7,126232114685.3,133418271143.3,139077632215,155866446816.4,172248574075,184496121410.2,196165876816.2,201763641280.4,..
Colombia,COL,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,5.7228,5.9407,5.5408,7.8513,7.1406,7.4935,6.3538,6.9813,7.8804,9.9969,12.7265,11.9557,10.6795,10.4366,10.36,9.5969,8.0059,7.8954,8.1279,8.8666,7.9594,7.3064,7.436,6.9661,4.9996,4.7817,7.2298,7.2545,7.8872,7.3329,7.8515,8.6733,7.6719,5.7406,6.5497,6.8677,6.8543,7.8777,4.3273,5.1898,4.2779,4.1757,3.3979,3.1853,3.9672,3.0139,2.5722,4.0359,3.3623,4.1852,3.5963,2.2663,4.2427,7.8179,7.9422,..
Comoros,COM,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1172240.8,1238316,1506741.7,1691961.4,4294057.5,4721546,18516825.3,24523586.4,29353464.9,40107759,43977472.9,54854843.4,68943862.9,85804560.1,104792039.2,134214350.2,166566409.2,203347529.5,199821386.3,174684281.4,184825142.1,179473164.4,187894213.8,185123541.7,197159439.1,208925905.4,220902346.9,222230696.3,229844128.3,231531804.5,232285377.4,242747448.1,270536977.6,289991668.2,304262777.8,288623246,293423707,287667291,276201185.1,286766514,278373937.8,275725988.2,252320769.6,142571305,136793606.4,125602671.9,175006571.8,181646215,267255184.8,270730976.4,304821396,351494067.2,362101264.8,381730460.2,385570286.6,..
Comoros,COM,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,0,4.2142,3.8373,3.4196,3.1668,4.503,0.8123,1.3145,0.7388,1.7384,1.2505,1.6419,2.6357,0.8312,2.1471,4.1616,1.7633,1.3085,2.1464,0.8297,2,0.8622,1,0,1.0714,0.9467,2.4999,0.7561,0.75,2.4999,0,0.75,0,0,0.75,1,0,0,0,0,1,0,0.5083,0,0,1,0,0.7398,2.664,0.75,2.0155,0.7474,0.75,0.5139,0,..
"Congo, Dem. Rep.",COD,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,345217589.6,410049468.9,676590008.1,1046506468.9,1538500031.9,2038607507.3,2918448483.2,3661969554,4491696535,4527133846,4770687541.2,5090789469,5078792918.5,5335734298.6,5289765975.5,6171267764.4,7190751346.9,8749837481.9,8553690732.6,9243644818.9,10250731587,10831930650.9,10995017088.9,11263657313.4,12311690430.3,13229233701.9,12819900506.7,12326993316.6,13192158065.4,12155730264.7,11804397525.6,11612181086.8,10051613856,11433512788,11524216857.1,10683990345.3,11326304418.6,12459468772.6,12296407089.8,13093042023.2,5682022045.6,5135330445.3,5277359181.5,6288532451.7,5637945726.3,5484009515.5,5218340595.9,5291550589.1,6605921744.5,7215429285.1,8476182135.2,10483933522.9,10683388144.1,12008049639.2,12484889882.1,..
"Congo, Dem. Rep.",COD,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,6.4731,6.1921,6.3181,7.0069,7.9783,6.4861,5.8587,3.67,4.5711,6.407,5.0594,6.1414,2.6289,2.0005,4.2347,3.9919,5.181,2.0458,3.9339,4.0289,5.8964,2.4693,11.9999,0,0,2.5,0,0,0,0,0,0,0.75,0.8732,0.7517,1.4781,1.858,0,3.8054,1,1.0859,1.2215,0.7566,0.0007,0.8684,1.2502,0.7516,0.5095,1.5941,1.3203,0.9794,0.733,0.6909,0.1122,0.3413,..
"Congo, Rep.",COG,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,118823126.3,139971709.7,158183945.8,189108209.7,260490120.6,357190252.8,381343477.1,578772687.5,782939134.2,1056884917.1,1527071937.9,1493614161.3,1959124338.3,2024885249.4,2062648691.1,3041335207.5,3504475080.8,4282641894.3,4050960428.6,4230144754,4916034648.2,4786605644.8,4725658540,5092940382.6,5414066741.8,6009994883.9,5220897392.4,5032532283.5,5100294660.3,5028225458.1,4675949721.5,4820677198.8,5012243895.3,5537629589.3,6834196169.1,6294723995.9,6685623799.7,5281147795.4,5237381716,5054247770.7,2796299602.2,3191826925.7,3585365797.8,4201103943.7,5724086140.7,6776694503.4,6666379338.7,7327526314.8,7043574267.9,8397253562.3,8223877439.2,8150736304,7329997141.4,6870144773.2,6728317971.4,..
"Congo, Rep.",COG,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,2.8275,5.4346,4.7891,4.7704,8.0733,4.3509,6.0149,3.2433,9.7918,6.4654,7.6292,8.6722,11.4718,9.3632,9.7582,9.8688,7.6586,8.2698,7.7732,8.7844,5.0878,0,5.7363,5.6835,0.7938,2.1968,0,0,0,0,2,0.7636,0.75,0.519,0.75,0.3343,2.097,1,1.7729,1.0101,1.3069,1.8557,0.5865,1.3548,1.9451,2.5981,2.8585,4.9241,1.1499,1.1413,2.7438,1.3733,1.5691,3.3704,3.9766,..
Cote d'Ivoire,CIV,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,373548111.5,514353853.5,579832810.3,863195403.9,1066224826.3,1464541780.7,1827774833.5,2572851391.8,3835985363.7,4772153135.7,7462430659.4,8140846170.9,8961395038.8,8858429060,8545882464,9658933260.7,11449812391,13577082328.8,13342278908.3,14820639273.8,17251135160,18174037181.8,18546521961.1,19070886308.1,17395169456.9,18898425486.5,19523620342.2,15608687763.3,14851815127.1,13221902540.7,12059905375.8,11620368633.5,11708673980.2,11680518563.4,13178855340.3,12010684931.6,13644008874.8,14385487798.1,12967578597.9,14894754579.1,11702345832.3,12789988721.2,9542138431.7,9853173126.4,9803934265.8,11386054127.4,11454555251.3,13445697856.3,16193842633.1,19827818563.5,25111277382.6,29772502067.3,31623476790.3,36355703861.6,40560965965.1,..
Cote d'Ivoire,CIV,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,5.835,6.0629,6.006,7.2798,7.909,8.2203,7.3728,7.6245,8.7576,9.6315,11.3888,13.6916,12.1709,10.2794,7.7357,9.6435,7.276,6.5291,5.607,6.8886,5.8638,5.3656,5.297,4.6564,2.0523,1.8915,1.8505,1.9118,0.6813,0.75,0.7407,0,0.7499,0,2.1594,1.7049,0.2325,2.7785,0.6264,4.197,1.0622,7.0582,2.1416,1.959,1.7661,3.5133,0.8922,3.8534,4.2853,3.3415,2.645,2.2099,3.0233,4.0164,5.3195,..
Djibouti,DJI,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2594794.2,2637248.5,5368001.3,6284821.9,8215540.5,12235670.8,17257778.4,19240608.5,21045654.3,20521872.5,25819344.9,19839075.3,24412686.7,33566963.8,62016208.7,95976961.9,119266842.7,154398153.6,158287377.7,131250168.3,155287776.6,204846570,219983628.2,232491922.3,257722565.5,272609469.8,287861627.6,262911137.8,279286678.7,269605349.7,297885046.7,299712992.6,358712496.2,395630618.8,460336601.1,486891630.5,566640519.7,810010699.4,845231817.3,898678026.1,768541095.7,769520335.7,802385752.1,820599815.1,943103980.6,1227496569.6,1702240895.4,2266964232.8,2321379194.7,2552579803.4,2900369858.3,3206547225.4,3170133063.9,3428806710.3,3423638382.4,..
Djibouti,DJI,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,3.25,0,3.9285,4.4999,3.2843,5.1271,5.6218,0,0,1.1337,2.0608,3.3523,3.204,2.9049,1.5684,2.2071,2.8444,1.2491,2.6052,1.2187,0.7499,1.3566,1.187,1.3667,0,0,6.9219,0.8461,0.75,1.6023,2.345,1.9105,1.6055,1.0058,2.1804,2.4987,2.6899,3.7484,2.5289,2,2.0567,2.0398,2.2015,2.7346,2.0037,2.4453,1.8682,2.3007,1.2907,4.2847,1.6919,0.9426,0.858,5.8513,0.3774,..
Dominica,DMA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,14433362,20521207.3,39153669.8,51482178.4,58688420.9,61404138.2,75382488.2,76660400.7,80613353.7,90754904.8,98099584.9,97714468.8,98251335.7,99698516.3,104872376.3,116474724,105116658.4,113898854.9,134177325.7,183329449.5,232891070.6,248883164.5,307393729.2,324952433,294216801.6,272826815,265526478.1,260470785.8,271883558.1,271398373.2,280448697.4,304777493.7,488948659,481925897.2,496007934.8,536051362.9,521050824.9,505427809,460210461.4,480930079.6,509985025.6,599233701.7,592225919.1,569530343,..
Dominica,DMA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,2.28,1.7311,0.2963,4,3.9949,3.217,1.4407,2.0352,3.358,2.9551,4.0455,2.9858,3.7434,0,2.6016,2.7034,3.7091,3.3393,7.0498,4.5188,5.8077,3.5285,1.6084,2.9204,2.3555,0,0.75,1.9257,2.1403,2.5733,3.3422,3.1675,1.6146,0.8239,4.7713,2,1.6937,0.75,3.4434,1.0527,0.9222,0.75,0,1.459,..
Dominican Republic,DOM,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,389548000,439941275,480997700,516415715.8,625955086.1,729788380.4,875533547.7,1189250133.7,1406647193.4,1682577859.2,2081568255.2,2372036370.9,2598219687.8,3002656798.7,3184573375.5,3573469225.6,3762208698.8,4012437196.7,4072680854.7,4159662668.6,4484666420.4,4599353573,4716244896.4,4957324456.8,4366328681.9,4532953461.9,4414764302,4309979738.7,4473713207.6,4794696438.9,4617977128,5212380882.2,6574924040.6,7276848800,7818993970.6,7751825568.3,9219827515.2,10747913578.6,10609348066.3,11853860787.9,13498619112.4,15097329632.2,22101544978.2,23957826085.2,26269413480.3,26727445939.7,28291425524.5,29455812951.6,31864082651.9,35095621459.1,40559732187,43884654717.7,48289508484.2,52188404942.6,53293949023.3,..
Dominican Republic,DOM,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,2.3681,2.0971,4.0381,4.0409,4.5073,5.1937,6.8471,7.4822,10.4672,7.5857,8.9472,6.5707,5.4866,5.8201,7.2733,7.3582,6.4359,7.4937,6.6729,5.0507,5.7369,5.0353,7.3331,3.9536,3.68,6.6288,5.482,7.1421,6.5431,4.7425,6.5337,7.0667,2.6252,6.3581,3.2807,1.416,5.6607,3.8934,2.7391,2.965,4.165,2.765,0.9788,4.1303,3.7165,4.6769,6.3922,4.7064,6.4226,6.0592,5.0224,4.3248,4.8817,9.1832,8.1478,..
East Asia & Pacific (excluding high income),EAP,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,7026035434.9,8817214911.6,10479313752.7,12297993547.6,15147878788.8,18711976028.9,23655441434.4,29784502219.1,36653345878.2,43437510935.7,54399399056.5,64317454886,75081115444.9,83408920386.2,89212992782.3,104154212254.5,120928242092.6,147259435582.8,157076696849.2,186563459679.2,217768034182.1,246072462372,273820967535.7,302092104026.1,353288921577.3,421587138918.9,454842432154.8,479396338313.5,491354526872.4,494756268614.7,456151253751.7,469818242974.8,466167206840.9,495165490014.1,540187661542.1,581087573128.8,619776550848.3,690404924365.4,717789254446.2,829071245139.9,1192805702367.2,1558305838622.8,1740447258446.8,2110665235722.3,2444799482482.1,2004505340145.1,2111817644482.8,2489001637378.7,2798070300222.3,2993027551148.4,3263947543615.4,3696990659127.7,3496645782607.1,3416715484747.4,3409356888336,..
East Asia & Pacific (excluding high income),EAP,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,4.36009760342961,3.77843507074709,5.07701295842704,4.05193637493393,6.2726381501314,7.83428745370421,7.16072799126853,6.4212232548155,6.87409442849484,7.10060963650376,8.82570670806092,8.92606752200661,8.71685189846445,8.12395769479051,7.95651997547667,7.45959130421131,6.21430236778855,6.004753411587,6.16357161101557,6.5265149592681,6.53825235392755,5.68948941174044,5.94879050800331,5.29802931234806,5.08176258479785,5.8668984323703,5.93027216799265,5.96783504461732,4.94318252905936,4.80524580941394,5.50290492737067,4.47268390080458,4.43112109735997,3.55794874648637,4.11088801319985,4.71921940357351,5.35534718864917,4.09376217731046,3.350742876625,3.6331183758972,2.73627770583087,3.62107556969111,3.51952711880217,2.34177497317505,3.75636225262228,3.49906720287908,2.80737934497194,3.40638779225343,4.37300838322429,4.23476853626186,3.76603173386243,4.3309728442984,3.27376759911615,4.64130428522993,4.87902548051782,..
Ecuador,ECU,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,402122588.1,432364315.1,535905146.8,573939123.7,708698193.9,993879992.3,1214102930.2,2485664571.4,4088901233.8,4637392148.3,6108962611.2,7772614471,7807592417,7692947367.7,8400083081.3,8792328903.3,9418379203.6,10553659498.1,10808917407.5,11376206174.6,12162620647.2,12521018295,12262513163.2,14119794865.7,18105551174.1,17002047905.1,17456887682.2,18363272531.6,18521805480,19110081292.1,17182982890.6,17813559063.3,19585719133.3,19976582978,20632713680.6,20431754371.7,20394197070.3,21117567758.9,19033218167.9,13376883645.9,15389312133.4,16180581867.5,16260757649.6,19094570319.9,24984256767.9,28405810428,35395057632.2,41170619133.1,44972778938.7,51908820292.2,56397276775.8,58115985989.7,60682883622.4,61658016751.5,60364730466.4,..
Ecuador,ECU,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,5.319,7.3483,5.7436,4.8666,5.4118,7.4172,7.8085,7.8443,8.1238,10.7598,10.6811,11.3966,8.6603,9.8764,8.7577,6.8915,7.4885,7.3462,5.9046,7.3677,6.4278,6.777,6.8613,5.6537,5.9826,6.3922,5.9544,9.2891,6.7474,6.8624,10.1621,5.5734,4.7415,1.7134,4.5793,7.9489,6.6455,5.3722,3.256,3.2725,4.8593,5.3662,5.6982,2.6131,2.5531,5.0979,7.3069,7.2513,6.1892,7.0759,2.7802,1.7835,3.0056,6.3788,6.3588,..
"Egypt, Arab Rep.",EGY,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1801624657.4,2049117407.7,1952436870.5,1991608099.4,2209478866.4,4835420182,6357338118.1,11733540781.4,12857846527.8,14905845250.8,19130724407.9,22077857201.7,27323635750.8,30213012849.9,32187450012.1,36124676237.8,39891292452.4,44151539093.1,46148551466.9,45676111287.4,33015720171.3,32604272498.3,31168986021.5,30651243858.9,32499139580,33475216024.7,31512670142.2,29952913694.8,32347186890.4,31121616151.4,29232716500.9,28331673242.3,29671747582,30467606765.2,31403286339,30575696632.4,31028391832.6,34604548133.8,33925338196.5,35417097883.9,36803931990.1,35208762810.6,40061753451.8,46534987114.9,41772774970.9,49873938935.6,69188517055.2,84587108845.3,99457163486.3,114910260649.9,132538717154,145998330659.9,163111452414.1,168182236339.6,155972716013.2,..
"Egypt, Arab Rep.",EGY,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,5.1993,5.5207,5.1476,3.3312,6.3504,4.5219,5.2687,4.7464,4.0287,8.1263,4.9798,7.7061,8.3527,9.2477,8.8419,7.9104,7.1224,6.6702,6.0851,7.1016,5.2695,4.6656,4.4007,2.315,2.2983,3.077,1.6025,5.9447,3.3142,0.75,5.0751,7.2768,2.5547,2.5981,2.7259,3.7863,4.0169,5.1393,2.7631,1.4106,2.3686,1.0071,2.4394,0.272,0.9976,2.6884,1.9106,4.9869,4.435,4.9321,4.0201,3.8799,3.4502,5.4363,7.3907,..
El Salvador,SLV,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,205547537.2,230545489.7,277866666.7,282878601.1,419353322.8,491365106.2,567663297.6,813716218,998400248.5,973789596.7,996824512.7,1219725516.4,1535580026.8,1840051299.4,1927867239.5,1947465463,1955293877.5,2073829069,2098775766.3,2171656069.6,2232089054.6,2272547389.7,2346752650.2,1992942227.9,2163863049.9,2569443217.7,2872513549.1,3203304451.6,3310661338.2,3762995865.5,4535064825,5344553477.7,6114021552.3,8616503266.2,9147790266.4,9621574748.3,10004564795.6,9864898765.1,10688436435.5,10405779193,11495710496.5,12729163388.5,13548206071,14131937323.3,15173875769.4,15604154313.2,16582870003.6,17192280768.2,16686606483.9,17368634891.6,18485326634.2,20341989714.6,21188282065.6,22861743174.6,24961880871.3,..
El Salvador,SLV,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,4.4667,4.1852,5.2061,3.9685,9.8543,6.0903,6.4312,4.7801,6.0229,6.7347,4.1533,3.6555,7.4362,5.6209,7.4467,4.8438,4.8863,5.5172,3.3812,7.3789,4.5968,6.2506,6.1412,4.9193,3.8292,6.5083,7.0745,6.0525,6.9164,7.2645,6.405,7.4835,7.4963,6.49,7.2593,5.6999,6.624,5.3177,5.1117,3.8874,2.3728,5.4953,4.1693,1.3404,4.8511,3.2476,2.3039,7.9342,3.016,6.0327,6.0119,1.5116,3.4806,5.203,8.0896,..
Equatorial Guinea,GNQ,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1514897398.3,1325984893.7,1495464409.1,1483863201.4,1365342729.2,1219531304.1,..
Equatorial Guinea,GNQ,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5521,2,0,0,0,0,..
Eritrea,ERI,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29056800.1,36689461.6,44286454.5,75455613.8,146136192,273362649.1,329696750.6,432797640.1,540750572.1,656094138.2,760244436.6,757208868.8,822735305.2,896724741.4,997784245.2,1050653956.3,1037322233.9,1051012567.3,990963322.4,942827437,907610925.5,875473801.3,800798598.7,825670657.9,797462901.6,779332773.6,798652429.3,772098727.5,727107699.5,725941139.1,667267678.5,..
Eritrea,ERI,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2023,2.0031,0.9547,1.1839,1.4263,0,0.7343,1.2281,0.9108,0.75,0.6578,0,2.0014,2,5.5412,1.919,0.7499,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,..
Eswatini,SWZ,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,37033600,34636158.6,32579541.5,36932052.2,36186536.7,33746594.9,40783709.8,61099341.7,148246663.9,183128664.8,207635163.8,185846514,205660366.1,237056126.4,191395502.5,236548443.2,273377332.3,302794584.4,259436559.3,271146128,256044454.3,260437309.6,237910547,228166871.4,240790698.9,249640731.9,234857815.8,409051383.1,300826830.3,340291444,333715753.2,348534802.3,410868440.2,453448988.2,463598561.7,520294300.9,474976016.6,497770307.9,480516699.6,527156239.6,1016890185.2,1039157895.1,863790140.3,754187660.4,537314978.9,449950527.3,765430841,873013004.1,766436157.3,834013682.1,957579428.8,1179021627.2,1247997284.2,1228148249.5,1238600512.2,..
Eswatini,SWZ,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,0,2.8877,4.4386,0.8421,3.5242,5.0819,0.3232,6.4181,7.1285,1.0512,7.9646,8.4033,5.4088,8.0189,7.116,5.6803,3.8881,2.8531,0.7499,2.4154,0,2,8.05,6.1751,0.75,7.09,7.3099,13.4999,11.0168,3,0.5932,6.6021,0,3.3162,2.2229,0,2.2346,12.4999,4.9662,2.5034,0.9444,0.9758,1.9533,0,0.4477,1.4379,0.9305,3.162,1.4683,1.2747,2.0507,1.7151,1.3434,5.4386,5.7666,..
Ethiopia,ETH,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,169291507.9,204419405.7,226992441.5,256405145.8,283128081.9,343674712.5,402645522.9,500727416.8,567285829.4,740065951.6,823661624.8,1841818082.1,3279545191.2,3845189805.4,4222435578.9,5212468612.5,6144432381,7377385232,7717008720.8,7855586230.1,8645231101.2,9133608406.4,9355564836.4,9717488583.7,10079654017.6,10324075338,10091749359.6,10090618084.6,10360532218,5572314681.4,5516263792.3,5745843979,6552441032.8,7281813432.4,6568177206.7,6175805430.4,2220991208.6,2592599173.4,2847636291.2,5361419433.9,7287411658.5,8607523904.7,10465118049.7,12585463066,16946037499.2,20443875424.1,23396722284.1,26170602394.7,29842524863.7,30377335498.2,32364057104.1,32000197807.2,30620768251.9,33273672181.5,36548259483.3,..
Ethiopia,ETH,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,4.3585,1.7548,2.4137,2.1173,0.684,1.3315,1.3671,1.192,2.2232,4.3305,3.5906,2.3399,3.5221,2.6325,4.1059,3.3484,2.2286,4.3404,3.0862,3.2328,6.5646,4.6894,0.963,1.6798,1.1029,0.9523,2.2252,2.4313,0.7627,0,0.8264,0.9291,1.0471,1.288,0.9388,0.9412,5.2267,1.2476,2.9837,1.8906,1.881,1.5642,0.8746,2.717,2.988,1.4322,1.1845,1.9681,1.8658,1.4648,0.9984,0.6696,1.1427,1.4435,1.4716,..
Europe & Central Asia (excluding high income),ECA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5075880995.8,6402531669.7,7487194493.4,9002238743.7,10273530956.2,11685564423.5,14318940784.5,21588452098.6,27396292669.9,31909776491.8,37625763685.5,39888316606.7,39621714743.6,40805944515.4,41255709573.4,48266651270.2,54436606754.5,63415517066.6,62170653168.3,60726290584.4,67567434907.5,67869835554.2,74724062678.6,93094102080.9,94492604765.2,106731712909.4,115651748983.6,126832367172.3,146540428414.7,159183103851.2,180224570450.6,188267197081,212814861938.3,242801864716.8,280013632371.7,309140387133.4,407485991165.7,528227217656.1,601901664671.9,621703099512.8,697215240366.9,734440986237.1,789236292799.6,884006273070.1,883621860389.1,854053830273,866662320879.5,933863280332.9,913246242178,926687582546.9,980518943831.6,1003676762514.6,1040767892639,1135788048367.4,1169286746391.8,..
